,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,enrollee_id,target
1635,27991,city_46,0.762,Male,No relevent experience,Full time course,High School,,3,,,1,30,27991,0.5
1636,27425,city_75,0.939,Other,Has relevent experience,no_enrollment,Graduate,STEM,16,,,never,34,27425,0.5
1637,25585,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,50,25585,0.5
1638,20758,city_136,0.897,Male,Has relevent experience,,Masters,STEM,13,500-999,Pvt Ltd,>4,258,20758,0.5
1639,4791,city_83,0.923,,No relevent experience,Full time course,Masters,STEM,4,50-99,Public Sector,3,158,4791,0.5
1640,18816,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,82,18816,0.5
1641,31466,city_24,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,11,,,3,52,31466,0.5
1642,12500,city_105,0.794,Male,Has relevent experience,Full time course,Graduate,STEM,11,100-500,Pvt Ltd,>4,30,12500,0.5
1643,1928,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,4,,,never,18,1928,0.5
1644,15385,city_149,0.6890000000000001,,No relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,36,15385,0.5
1645,14264,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,30,14264,0.5
1646,29541,city_75,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,7,29541,0.5
1647,8426,city_45,0.89,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,4,60,8426,0.5
1648,11148,city_24,0.698,,No relevent experience,no_enrollment,Masters,Business Degree,8,500-999,Pvt Ltd,1,14,11148,0.5
1649,22661,city_16,0.91,Male,Has relevent experience,Full time course,Masters,STEM,4,<10,Pvt Ltd,3,92,22661,0.5
1650,19550,city_21,0.624,Female,Has relevent experience,Part time course,Graduate,STEM,7,,,4,2,19550,0.5
1651,15384,city_21,0.624,Male,No relevent experience,Full time course,High School,,4,,,never,48,15384,0.5
1652,1443,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,12,1443,0.5
1653,14491,city_144,0.84,Male,Has relevent experience,no_enrollment,High School,,13,50-99,Funded Startup,1,36,14491,0.5
1654,3275,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,39,3275,0.5
1655,5265,city_134,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,32,5265,0.5
1656,15865,city_160,0.92,,Has relevent experience,no_enrollment,Masters,STEM,7,,,2,14,15865,0.5
1657,8539,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,35,8539,0.5
1658,25995,city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Public Sector,1,55,25995,0.5
1659,12288,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,86,12288,0.5
1660,25411,city_114,0.926,Male,No relevent experience,Part time course,Masters,STEM,3,500-999,Public Sector,3,7,25411,0.5
1661,12189,city_74,0.579,Male,No relevent experience,Full time course,Graduate,STEM,3,,,2,54,12189,0.5
1662,27933,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,2,114,27933,0.5
1663,11273,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,1,50,11273,0.5
1664,30859,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Public Sector,3,10,30859,0.5
1665,15521,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,14,10/49,Pvt Ltd,1,166,15521,0.5
1666,25054,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,9,,,1,28,25054,0.5
1667,11506,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,57,11506,0.5
1668,5934,city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,No Major,3,1000-4999,Pvt Ltd,1,46,5934,0.5
1669,3689,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,3,25,3689,0.5
1670,27337,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,166,27337,0.5
1671,15911,city_136,0.897,,No relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,46,15911,0.5
1672,32996,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,>4,204,32996,0.5
1673,10663,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,never,14,10663,0.5
1674,18356,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,3,43,18356,0.5
1675,6865,city_136,0.897,,No relevent experience,no_enrollment,Graduate,STEM,2,<10,Early Stage Startup,,56,6865,0.5
1676,30679,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,Other,7,10/49,Pvt Ltd,3,166,30679,0.5
1677,7347,city_102,0.804,Male,No relevent experience,no_enrollment,Masters,STEM,<1,5000-9999,Pvt Ltd,1,75,7347,0.5
1678,31951,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,45,31951,0.5
1679,13009,city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,3,,,1,90,13009,0.5
1680,6452,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,140,6452,0.5
1681,19294,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Pvt Ltd,2,80,19294,0.5
1682,12946,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,2,44,12946,0.5
1683,8375,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,2,71,8375,0.5
1684,8043,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,29,8043,0.5
1685,4063,city_16,0.91,Other,No relevent experience,no_enrollment,Masters,STEM,>20,500-999,Other,>4,148,4063,0.5
1686,14821,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,12,14821,0.5
1687,16107,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,,,>4,108,16107,0.5
1688,23465,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,1,,,never,60,23465,0.5
1689,18698,city_50,0.8959999999999999,Male,No relevent experience,Full time course,High School,,2,,,1,220,18698,0.5
1690,24582,city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,16,50-99,Pvt Ltd,2,19,24582,0.5
1691,19239,city_160,0.92,,Has relevent experience,no_enrollment,Masters,Humanities,11,100-500,Pvt Ltd,3,10,19239,0.5
1692,9664,city_41,0.8270000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,8,<10,Pvt Ltd,2,86,9664,0.5
1693,17300,city_21,0.624,Male,No relevent experience,,Graduate,STEM,3,<10,Pvt Ltd,1,72,17300,0.5
1694,21257,city_157,0.769,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,64,21257,0.5
1695,26856,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,16,500-999,Pvt Ltd,4,24,26856,0.5
1696,29283,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,3,55,29283,0.5
1697,30846,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,100-500,Pvt Ltd,>4,40,30846,0.5
1698,24670,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,330,24670,0.5
1699,11391,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10/49,Early Stage Startup,1,7,11391,0.5
1700,13823,city_77,0.83,Male,No relevent experience,Full time course,High School,,5,10/49,Pvt Ltd,1,20,13823,0.5
1701,25931,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,10000+,Pvt Ltd,3,26,25931,0.5
1702,14638,city_114,0.926,,Has relevent experience,no_enrollment,,,4,10/49,,1,34,14638,0.5
1703,29031,city_94,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,6,,,1,162,29031,0.5
1704,14883,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,14,14883,0.5
1705,17924,city_10,0.895,Male,No relevent experience,Full time course,Masters,STEM,>20,,,1,44,17924,0.5
1706,30951,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,3,5000-9999,Pvt Ltd,2,73,30951,0.5
1707,9051,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,29,9051,0.5
1708,6963,city_65,0.802,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,7,6963,0.5
1709,3559,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,59,3559,0.5
1710,9700,city_71,0.884,Female,No relevent experience,no_enrollment,Graduate,Humanities,4,10000+,Pvt Ltd,2,34,9700,0.5
1711,11849,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,12,,,>4,100,11849,0.5
1712,22737,city_16,0.91,,No relevent experience,no_enrollment,Masters,STEM,7,50-99,Early Stage Startup,1,18,22737,0.5
1713,6969,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,1,62,6969,0.5
1714,31870,city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,1,1000-4999,NGO,1,3,31870,0.5
1715,25263,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,17,5000-9999,Public Sector,1,10,25263,0.5
1716,21049,city_90,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,50,21049,0.5
1717,17307,city_114,0.926,,Has relevent experience,Full time course,Graduate,STEM,1,,,1,53,17307,0.5
1718,19471,city_138,0.836,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10/49,Pvt Ltd,1,65,19471,0.5
1719,22338,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,3,41,22338,0.5
1720,18519,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,4,,,1,53,18519,0.5
1721,8752,city_103,0.92,Male,No relevent experience,Full time course,Phd,STEM,10,,Public Sector,>4,52,8752,0.5
1722,17254,city_91,0.691,,No relevent experience,Full time course,Primary School,,2,,,1,133,17254,0.5
1723,31441,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,Public Sector,2,156,31441,0.5
1724,13175,city_75,0.939,,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,6,13175,0.5
1725,2122,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,5,,Pvt Ltd,never,13,2122,0.5
1726,734,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,,11,734,0.5
1727,10655,city_136,0.897,Female,No relevent experience,Full time course,Graduate,STEM,4,,,never,102,10655,0.5
1728,20900,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,3,500-999,Pvt Ltd,1,6,20900,0.5
1729,25977,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,74,25977,0.5
1730,8038,city_150,0.698,,Has relevent experience,Part time course,Masters,STEM,5,10/49,Pvt Ltd,1,53,8038,0.5
1731,9275,city_158,0.7659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,13,,,>4,324,9275,0.5
1732,26576,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,3,122,26576,0.5
1733,8184,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,127,8184,0.5
1734,25181,city_100,0.887,,Has relevent experience,no_enrollment,Masters,STEM,,10/49,Funded Startup,3,4,25181,0.5
1735,27059,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,25,27059,0.5
1736,17920,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,2,69,17920,0.5
1737,14932,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Public Sector,3,24,14932,0.5
1738,2491,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,210,2491,0.5
1739,22450,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,2,150,22450,0.5
1740,12831,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,97,12831,0.5
1741,24057,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,never,54,24057,0.5
1742,27854,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,15,27854,0.5
1743,9083,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Early Stage Startup,4,170,9083,0.5
1744,26670,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,52,26670,0.5
1745,5709,city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10/49,Pvt Ltd,1,42,5709,0.5
1746,31995,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,3,10000+,Pvt Ltd,never,105,31995,0.5
1747,11845,city_103,0.92,Female,No relevent experience,Full time course,Phd,STEM,7,,NGO,never,89,11845,0.5
1748,14052,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Pvt Ltd,4,58,14052,0.5
1749,22407,city_11,0.55,,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,3,162,22407,0.5
1750,33353,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,1,25,33353,0.5
1751,32278,city_2,0.7879999999999999,Male,No relevent experience,Part time course,Graduate,STEM,2,,,2,88,32278,0.5
1752,14069,city_160,0.92,Female,No relevent experience,Full time course,Graduate,STEM,4,,,never,4,14069,0.5
1753,828,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,>4,36,828,0.5
1754,16574,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,Business Degree,18,100-500,Pvt Ltd,2,54,16574,0.5
1755,6742,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,2,100-500,Pvt Ltd,1,55,6742,0.5
1756,6583,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Funded Startup,1,66,6583,0.5
1757,15159,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,NGO,1,72,15159,0.5
1758,16614,city_83,0.923,Male,Has relevent experience,Full time course,Graduate,STEM,9,10000+,,1,212,16614,0.5
1759,27456,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,5,27456,0.5
1760,16462,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6,<10,Pvt Ltd,2,50,16462,0.5
1761,32105,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,14,100-500,Pvt Ltd,2,34,32105,0.5
1762,22464,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,1,126,22464,0.5
1763,20165,city_134,0.698,,No relevent experience,,,,1,,,,260,20165,0.5
1764,2610,city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,9,2610,0.5
1765,18668,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11,5000-9999,Pvt Ltd,1,9,18668,0.5
1766,20361,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,13,20361,0.5
1767,1055,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,17,100-500,Pvt Ltd,>4,24,1055,0.5
1768,19794,city_16,0.91,,No relevent experience,Full time course,Graduate,STEM,5,50-99,Public Sector,2,10,19794,0.5
1769,4810,city_160,0.92,,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,76,4810,0.5
1770,16560,city_90,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,48,16560,0.5
1771,5236,city_67,0.855,Female,No relevent experience,Full time course,Graduate,Other,5,,,1,38,5236,0.5
1772,28886,city_21,0.624,,Has relevent experience,Full time course,,,1,,,never,316,28886,0.5
1773,18338,city_20,0.7959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Other,3,52,18338,0.5
1774,25697,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,19,50-99,Pvt Ltd,3,24,25697,0.5
1775,15150,city_98,0.949,,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,50,15150,0.5
1776,5005,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,Pvt Ltd,2,83,5005,0.5
1777,8358,city_67,0.855,,Has relevent experience,Part time course,High School,,5,5000-9999,Pvt Ltd,1,33,8358,0.5
1778,27297,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,1,,,never,34,27297,0.5
1779,19413,city_21,0.624,Male,Has relevent experience,no_enrollment,,,2,,,2,9,19413,0.5
1780,5111,city_134,0.698,,No relevent experience,no_enrollment,,,2,,,never,84,5111,0.5
1781,13477,city_149,0.6890000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,4,,,1,35,13477,0.5
1782,2120,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,158,2120,0.5
1783,28293,city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,,3,,,2,46,28293,0.5
1784,31481,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,3,,,never,23,31481,0.5
1785,25635,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,<10,Early Stage Startup,1,58,25635,0.5
1786,14041,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,1,75,14041,0.5
1787,10311,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,11,10/49,,1,106,10311,0.5
1788,13925,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,9,100-500,Funded Startup,1,79,13925,0.5
1789,2183,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,never,106,2183,0.5
1790,23188,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,10000+,Pvt Ltd,>4,102,23188,0.5
1791,8982,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,Pvt Ltd,4,20,8982,0.5
1792,20064,city_10,0.895,,No relevent experience,Full time course,High School,,3,,,never,90,20064,0.5
1793,21604,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Public Sector,never,101,21604,0.5
1794,3991,city_103,0.92,Male,No relevent experience,Full time course,High School,,4,,,1,59,3991,0.5
1795,3307,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Early Stage Startup,1,67,3307,0.5
1796,4343,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,61,4343,0.5
1797,24642,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Public Sector,2,54,24642,0.5
1798,12008,city_103,0.92,,Has relevent experience,Part time course,High School,,13,100-500,Pvt Ltd,1,26,12008,0.5
1799,22200,city_114,0.926,,No relevent experience,Full time course,High School,,6,,,never,6,22200,0.5
1800,2789,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,2,148,2789,0.5
1801,22697,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,80,22697,0.5
1802,20321,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,4,21,20321,0.5
1803,13470,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,26,13470,0.5
1804,31236,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,Pvt Ltd,2,43,31236,0.5
1805,32607,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,60,32607,0.5
1806,8216,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,2,214,8216,0.5
1807,5320,city_173,0.878,Male,Has relevent experience,no_enrollment,High School,,6,100-500,Pvt Ltd,never,89,5320,0.5
1808,30466,city_10,0.895,Male,No relevent experience,Full time course,High School,,4,10/49,Pvt Ltd,1,89,30466,0.5
1809,24026,city_74,0.579,,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,87,24026,0.5
1810,30013,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,Other,9,100-500,Pvt Ltd,1,21,30013,0.5
1811,22342,city_99,0.915,Female,No relevent experience,Full time course,Graduate,STEM,5,10/49,Pvt Ltd,1,21,22342,0.5
1812,370,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,85,370,0.5
1813,30365,city_11,0.55,,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,25,30365,0.5
1814,30316,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,2,5000-9999,Pvt Ltd,1,57,30316,0.5
1815,28350,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,2,39,28350,0.5
1816,11927,city_149,0.6890000000000001,,Has relevent experience,no_enrollment,Graduate,STEM,14,,,2,21,11927,0.5
1817,31708,city_21,0.624,Male,No relevent experience,Full time course,High School,,4,,,1,55,31708,0.5
1818,25882,city_149,0.6890000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,20,,,never,66,25882,0.5
1819,16079,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,4,2,16079,0.5
1820,21788,city_94,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,11,10/49,Funded Startup,1,51,21788,0.5
1821,2530,city_149,0.6890000000000001,Male,No relevent experience,Full time course,Graduate,STEM,<1,10/49,Pvt Ltd,1,43,2530,0.5
1822,20640,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,69,20640,0.5
1823,7148,city_160,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,>4,30,7148,0.5
1824,20308,city_160,0.92,Female,No relevent experience,Full time course,Graduate,STEM,6,,,1,23,20308,0.5
1825,2196,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,152,2196,0.5
1826,17225,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,3,10/49,Early Stage Startup,1,8,17225,0.5
1827,28163,city_65,0.802,,Has relevent experience,Full time course,Graduate,STEM,16,5000-9999,Pvt Ltd,1,21,28163,0.5
1828,16164,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,3,144,16164,0.5
1829,11460,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,157,11460,0.5
1830,2900,city_9,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,NGO,>4,17,2900,0.5
1831,1026,city_162,0.767,,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,3,62,1026,0.5
1832,8049,city_65,0.802,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,102,8049,0.5
1833,12413,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,4,13,12413,0.5
1834,17269,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,11,,,1,78,17269,0.5
1835,3885,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,>20,500-999,Pvt Ltd,>4,10,3885,0.5
1836,5194,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,2,,Pvt Ltd,never,45,5194,0.5
1837,11644,city_19,0.682,Male,Has relevent experience,no_enrollment,,,8,<10,Pvt Ltd,1,45,11644,0.5
1838,28377,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Early Stage Startup,1,110,28377,0.5
1839,25914,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,3,,,never,19,25914,0.5
1840,24947,city_114,0.926,Male,Has relevent experience,,Graduate,STEM,5,10/49,Pvt Ltd,2,17,24947,0.5
1841,32540,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,46,32540,0.5
1842,1346,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Public Sector,4,332,1346,0.5
1843,13220,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,100-500,Pvt Ltd,4,51,13220,0.5
1844,19336,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,>20,10/49,Pvt Ltd,1,60,19336,0.5
1845,7416,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,5000-9999,Pvt Ltd,1,56,7416,0.5
1846,26996,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Other,13,<10,Funded Startup,2,112,26996,0.5
1847,26859,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,Pvt Ltd,1,78,26859,0.5
1848,13498,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,62,13498,0.5
1849,17659,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,140,17659,0.5
1850,25173,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,NGO,1,17,25173,0.5
1851,12002,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Funded Startup,1,214,12002,0.5
1852,22468,city_21,0.624,Male,Has relevent experience,Part time course,Masters,STEM,7,,,2,66,22468,0.5
1853,25106,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,11,25106,0.5
1854,11730,city_114,0.926,Female,No relevent experience,Full time course,Graduate,STEM,17,<10,NGO,1,57,11730,0.5
1855,21871,city_72,0.795,,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Funded Startup,1,27,21871,0.5
1856,19543,city_152,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Funded Startup,1,34,19543,0.5
1857,4842,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,7,100-500,Public Sector,1,50,4842,0.5
1858,12874,city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,Other,2,500-999,,1,27,12874,0.5
1859,19725,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,41,19725,0.5
